date,index,sumHC,sumHP,vid,city,state,state_abbr,lat,long
2015-01-01T08:00:00+01:00,678.3339010790557,4.278061690339254,1.2997320026437538,METER000373,Prairie Village,USA,KS,39.0061,-94.6337
2015-01-01T08:00:00+01:00,627.8172065259647,4.228651888117694,1.2550284134099803,METER000374,Nordelta,ARG,0,-34.4143,-58.6517
2015-01-01T08:00:00+01:00,786.9231577312997,4.121291193912244,1.5346367895943074,METER000375,Berlin,DEU,16,52.4552,13.4287
2015-01-01T08:00:00+01:00,610.8422837245594,4.145624713020076,1.2178342203554429,METER000376,Ankara,TUR,68,40.0368,32.5993
2015-01-01T08:00:00+01:00,796.9086654164121,4.234660090893932,1.5700586038158166,METER000377,Strass,AUT,3,47.5333,16.2333
2015-01-01T08:00:00+01:00,568.8257121191089,4.150950210846238,1.2247697672050402,METER000378,Montreal,CAN,QC,45.5,-73.5833
2015-01-01T08:00:00+01:00,536.1318014238807,4.2123926039164,1.330754622533452,METER000379,Loppem,BEL,9,51.15,3.1833
2015-01-01T08:00:00+01:00,836.4615608505128,4.247389244511249,1.5313316364104557,METER000380,Columbrianos,ESP,55,42.5732,-6.6111
2015-01-01T08:00:00+01:00,712.5684609789795,4.2478533687721,1.3865803645981727,METER000381,Fernando,PHL,H2,13.95,121.3833
2015-01-01T08:00:00+01:00,497.67660428874757,4.215035239473936,1.2601214167103336,METER000382,Norrk�ping,SWE,16,58.525,15.9667
2015-01-01T08:00:00+01:00,661.6374760609657,4.330607378430054,1.4171718528509738,METER000383,Budapest,HUN,5,47.5,19.0833
2015-01-01T08:00:00+01:00,834.7137776943307,4.236350120141859,1.5837631509409953,METER000384,Angie,USA,LA,30.9138,-89.8703
2015-01-01T08:00:00+01:00,760.7969173063537,4.1903966366084155,1.377482649803596,METER000385,Wudam,OMN,2,23.8083,57.5492
2015-01-01T08:00:00+01:00,685.8711139227071,4.138244239226685,1.3729006889750326,METER000386,Jad�w,POL,78,52.4667,21.6333
2015-01-01T08:00:00+01:00,696.3719879400354,4.247733608893323,1.4519629740104534,METER000387,Vlezenbeek,BEL,12,50.8,4.2333
2015-01-01T08:00:00+01:00,594.8566911386748,4.18694948330678,1.4929254445122888,METER000388,Pickering,CAN,ON,43.8667,-79.0333
2015-01-01T08:00:00+01:00,803.9192693195508,4.244735858183682,1.5186191537249039,METER000389,Sabetha,USA,KS,39.8669,-95.8359
2015-01-01T08:00:00+01:00,717.2841742647421,4.20752231656107,1.3374556183774957,METER000390,Bemposta,PRT,14,38.9117,-9.1303
2015-01-01T08:00:00+01:00,640.2126756008674,4.304042653598764,1.384996906278521,METER000391,Tors�s,SWE,9,56.4,16
2015-01-01T08:00:00+01:00,767.356968265417,4.184788285540563,1.4868586095906426,METER000392,Opatje Selo,SVN,4,45.8508,13.5836
2015-01-01T08:00:00+01:00,787.1121408061313,4.2130344282253365,1.4384782965063483,METER000393,Vilbergen,SWE,16,58.5667,16.1833
2015-01-01T08:00:00+01:00,696.8150797063843,4.24817305480847,1.3769212397565225,METER000394,Acapulco,MEX,12,16.7242,-99.7047
2015-01-01T08:00:00+01:00,666.9953116020133,4.2524557835503245,1.4670718573543764,METER000395,Bonfield,CAN,ON,46.2309,-79.1469
2015-01-01T08:00:00+01:00,793.4284369364759,4.178328824264261,1.5400079924174412,METER000396,Chieveley,GBR,P4,51.45,-1.3167
2015-01-01T08:00:00+01:00,674.834814862733,4.249734216080546,1.3501293186130885,METER000397,Bangalore,IND,19,12.9833,77.5833
2015-01-01T08:00:00+01:00,613.713653495161,4.284623337704694,1.1728002969424587,METER000398,Wezel,BEL,1,51.05,4.9167
2015-01-01T08:00:00+01:00,726.5739330067003,4.1958279725730545,1.3149891316595765,METER000399,Iznatoraf,ESP,51,38.1571,-3.0324
2015-01-01T08:00:00+01:00,591.9478521148876,4.156157505762577,1.283762436479997,METER000400,Kikafela,ZAF,8,-27.4333,23.8833
2015-01-01T08:00:00+01:00,669.9547678064545,4.1687983366582735,1.343505529466982,METER000401,Bukit Tinggi,MYS,4,2.2448,102.3368
2015-01-01T08:00:00+01:00,584.4872240779232,4.191316430463437,1.3544280596360818,METER000402,Badplaas,ZAF,7,-25.9541,30.5627
2015-01-01T08:00:00+01:00,812.4156928483197,4.2494216974493435,1.4510766364651997,METER000403,Nordausques,FRA,B4,50.8185,2.0811
2015-01-01T08:00:00+01:00,669.8915041866911,4.182832281290181,1.464369812825624,METER000404,Cabeceiras De Basto,PRT,4,41.5143,-7.9894
2015-01-01T08:00:00+01:00,752.676792670786,4.123142553984407,1.3856034001279185,METER000405,Ignatki,POL,24,52.8667,22.9167
2015-01-01T08:00:00+01:00,623.2435027054086,4.267058555171551,1.3299997321507082,METER000406,Sankt Peter,DEU,7,51.1333,6.8
2015-01-01T08:00:00+01:00,838.70274194592,4.243390907683137,1.4380372262805063,METER000407,Surendorf,DEU,10,54.4833,10.0667
2015-01-01T08:00:00+01:00,708.82690219876,4.138897804278006,1.473825294253256,METER000408,Clines Corners,USA,NM,35.0095,-105.6692
2015-01-01T08:00:00+01:00,569.2429428391573,4.153059358927656,1.1783249300756573,METER000409,Lisbon,PRT,14,38.7167,-9.1333
2015-01-01T08:00:00+01:00,663.5325993229588,4.1952025301294835,1.5247022724068462,METER000410,Lagoa,PRT,4,41.3885,-8.4855
2015-01-01T08:00:00+01:00,779.2050935444917,4.241622255374407,1.5345674095248052,METER000411,Voronezh,RUS,86,51.5247,39.1499
2015-01-01T08:00:00+01:00,670.6118047990656,4.181289507826202,1.3722222545075413,METER000412,Kublov,CZE,88,49.9438,13.8766
2015-01-01T08:00:00+01:00,667.9302611046004,4.247361567910303,1.474407830743567,METER000413,Banyuls-sur-mer,FRA,A9,42.4827,3.1284
2015-01-01T08:00:00+01:00,756.5205741829155,4.214343093393145,1.3915883719685136,METER000414,Vysoka Pec,CZE,89,50.5241,13.4693
2015-01-01T08:00:00+01:00,647.15864485457,4.180909367763257,1.3732620130185582,METER000415,Courcelles-val-d'esnoms,FRA,A4,47.7002,5.2339
2015-01-01T08:00:00+01:00,764.1641873728964,4.151340709302272,1.594954173582633,METER000416,Grand Rapids,USA,MI,42.9294,-85.5456
2015-01-01T08:00:00+01:00,751.6353253131197,4.245362824761443,1.3955753633107209,METER000417,Yixian,CHN,1,29.93,117.9383
2015-01-01T08:00:00+01:00,660.1505685076693,4.291686736735339,1.3433566798996277,METER000418,Saint Petersburg,RUS,66,59.9321,30.1968
2015-01-01T08:00:00+01:00,830.7204196912509,4.25074471827903,1.5750433646999737,METER000419,Alagoinhas,BRA,5,-12.1167,-38.4333
2015-01-01T08:00:00+01:00,600.4551914242105,4.189710477489317,1.3197761184348473,METER000420,Petropavlovsk,RUS,92,53.0667,158.6167
2015-01-01T08:00:00+01:00,698.4282901760316,4.226183981534881,1.3766054776128003,METER000421,Straszecin,POL,80,50.063,21.3585
2015-01-01T08:00:00+01:00,728.8353679387328,4.178311964794061,1.4065072362260815,METER000422,Ouveillan,FRA,A9,43.2891,2.9712
2015-01-01T08:00:00+01:00,683.8222051362035,4.194426053221593,1.5182302007237223,METER000423,Vancouver,CAN,BC,49.25,-123.1333
2015-01-01T08:00:00+01:00,832.1412109389503,4.1065966402034695,1.4777672691634316,METER000424,S�o Paulo,BRA,27,-23.4733,-46.6658
2015-01-01T08:00:00+01:00,767.9484463880997,4.164248233642075,1.5034594826562473,METER000425,Yelverton,GBR,I9,52.5667,1.3667
2015-01-01T08:00:00+01:00,703.6647497244966,4.244296723726327,1.3753334366577883,METER000426,Sulgen,CHE,15,47.5377,9.185
2015-01-01T08:00:00+01:00,639.7007024255547,4.141104175474311,1.2879142392729124,METER000427,Padua,ITA,20,45.408,11.8859
2015-01-01T08:00:00+01:00,757.1584596087727,4.1936596445644,1.5056889435679888,METER000428,Embu,BRA,27,-23.65,-46.85
2015-01-01T08:00:00+01:00,769.8970126320637,4.263258332765879,1.4064356489280263,METER000429,Lembeke,BEL,8,50.8833,3.7167
2015-01-01T08:00:00+01:00,709.8241598772296,4.136652030322739,1.3311601343079014,METER000430,Sarmede,ITA,20,45.9763,12.3858
2015-01-01T08:00:00+01:00,658.4418393124964,4.251305712270488,1.3120788446945173,METER000431,Perwez,BEL,2,50.6167,4.8167
2015-01-01T08:00:00+01:00,703.974501146819,4.09814351283404,1.3324614296723807,METER000432,Roura,GUF,0,4.7263,-52.3274
2015-01-01T08:00:00+01:00,717.5039665030035,4.117824897316463,1.4061964901394282,METER000433,Alegr�a De Oria,ESP,59,43.1008,-2.0976
2015-01-01T08:00:00+01:00,662.4512672129858,4.227584398526598,1.3977291049642842,METER000434,Les Fontaines,FRA,A2,48.1489,-4.0076
2015-01-01T08:00:00+01:00,615.9632963366628,4.1484765232597915,1.3674270385363543,METER000435,Mendon,USA,IL,40.1104,-91.2561
2015-01-01T08:00:00+01:00,703.535689999594,4.223951030010392,1.3091810810149023,METER000436,Aroostook,CAN,NB,46.7713,-67.6983
2015-01-01T08:00:00+01:00,607.3090817063329,4.189742588015078,1.3674134150834067,METER000437,Oleiros,ESP,58,43.3701,-8.3288
2015-01-01T08:00:00+01:00,634.0031987355316,4.185667215071007,1.2776754788206894,METER000438,Bodzech�w,POL,84,50.9071,21.4372
2015-01-01T08:00:00+01:00,834.7500773025669,4.244728412596942,1.4743521587856558,METER000439,Palmers Island,AUS,2,-29.4167,153.2833
2015-01-01T08:00:00+01:00,763.0486114868838,4.163549351450635,1.5053749798791307,METER000440,Chalk�da,GRC,34,38.4636,23.5994
2015-01-01T08:00:00+01:00,630.5324438670535,4.213438225229383,1.264350634516585,METER000441,Dr�bak,NOR,1,59.6633,10.6297
2015-01-01T08:00:00+01:00,598.6168985797324,4.164916991197054,1.2915418978185764,METER000442,Plein,DEU,8,50.0333,6.8667
2015-01-01T08:00:00+01:00,774.7804202833566,4.275539562826439,1.4521893360442144,METER000443,Salvador,BRA,5,-12.9833,-38.5167
2015-01-01T08:00:00+01:00,634.8833202573428,4.181739654285033,1.4732437845077557,METER000444,Call,USA,TX,30.5599,-93.8159
2015-01-01T08:00:00+01:00,538.2491939755037,4.197554052946504,1.3078532123978952,METER000445,Americ,SRB,0,44.4722,20.6439
2015-01-01T08:00:00+01:00,671.7202766500777,4.230861152865297,1.3179799354484727,METER000446,Greenbank,CAN,ON,44.1533,-79.016
2015-01-01T08:00:00+01:00,661.2283150765393,4.2613252714086025,1.3132508172097228,METER000447,Oslo,NOR,12,59.9132,10.7389
2015-01-01T08:00:00+01:00,801.2087648487817,4.198624845396583,1.5312703469096505,METER000448,Widmerpool,GBR,J9,52.8333,-1.0667
2015-01-01T08:00:00+01:00,741.2721717463396,4.145877341542442,1.3990210072191567,METER000449,Velky Lipnik,SVK,5,49.3745,20.5013
2015-01-01T08:00:00+01:00,829.2269925246565,4.163948462489427,1.5141213507460196,METER000450,Bindua,ITA,14,39.2923,8.4927
2015-01-01T08:00:00+01:00,726.148692365386,4.184412224924797,1.40354490318134,METER000451,Thalassery,IND,13,11.7478,75.4883
2015-01-01T08:00:00+01:00,795.5516348652834,4.278062376257237,1.4211631362258572,METER000452,Featherbrooke Estate,ZAF,6,-26.0774,27.8392
2015-01-01T08:00:00+01:00,658.3289211278255,4.196833784935632,1.3613189531607277,METER000453,Skocjan,SVN,B8,45.9067,15.2914
2015-01-01T08:00:00+01:00,562.4205538467227,4.180529361691038,1.3644339207856744,METER000454,New Sarum,CAN,ON,42.7783,-81.0825
2015-01-01T08:00:00+01:00,764.2841782544795,4.1399872681460765,1.4168389717128076,METER000455,Chaloem Phra Kiat,THA,27,15.0051,102.2703
2015-01-01T08:00:00+01:00,733.82735148726,4.244725469739514,1.4299392933972879,METER000456,Surge Narrows,CAN,BC,50.2227,-125.1168
2015-01-01T08:00:00+01:00,669.8456285813096,4.1927612691353255,1.3969663834647008,METER000457,Steinitz,DEU,13,51.35,14.3833
2015-01-01T08:00:00+01:00,773.4547723557371,4.1446865759810425,1.478260163554773,METER000458,Treizanches,FRA,98,45.5833,3.0333
2015-01-01T08:00:00+01:00,647.1176322432368,4.09181124997782,1.294230675318601,METER000459,San Jos� De Bavaria,COL,34,4.7635,-74.0598
2015-01-01T08:00:00+01:00,639.6134278292716,4.20375544521667,1.312491019376387,METER000460,East Hoathly,GBR,E2,50.9167,0.1667
2015-01-01T08:00:00+01:00,726.2317287576121,4.093830160201684,1.2759682520419593,METER000461,Belen'koye,RUS,9,50.5857,35.9201
2015-01-01T08:00:00+01:00,682.9954870303716,4.2256800493654,1.2931841165230036,METER000462,Ullastret,ESP,56,42,3.0667
2015-01-01T08:00:00+01:00,717.8068654161414,4.254636703372745,1.4871204231859825,METER000463,Washington,USA,DC,38.8951,-77.0364
2015-01-01T08:00:00+01:00,576.567383798402,4.255582297085146,1.331742491600543,METER000464,Telixtlahuaca,MEX,20,17.3,-96.9
2015-01-01T08:00:00+01:00,788.31062052527,4.228479060086452,1.4744037244224535,METER000465,Kindberg,AUT,6,47.5,15.45
2015-01-01T08:00:00+01:00,737.5995217445832,4.3011511416396955,1.3698888119438504,METER000466,Beniganj,IND,36,27.2833,80.45
2015-01-01T08:00:00+01:00,613.3498827519876,4.1700175812390965,1.3631166581224075,METER000467,Les Pieaudelles,FRA,98,46.2333,3.15
2015-01-01T08:00:00+01:00,667.7315402749725,4.150984291309973,1.3626260897487819,METER000468,Hagersville,CAN,ON,42.95,-80.05
2015-01-01T08:00:00+01:00,634.0240629363041,4.113751717422726,1.4163660685889063,METER000469,Leningrad,RUS,66,59.8944,30.2642
2015-01-01T08:00:00+01:00,672.9902867905329,4.216684440734155,1.4086840481034917,METER000470,Bondaroy,FRA,A3,48.177,2.2789
2015-01-01T08:00:00+01:00,696.6448764009406,4.13458856062042,1.5069030601501936,METER000471,Kuwait,KWT,2,29.3697,47.9783
2015-01-01T08:00:00+01:00,689.1806698652701,4.189793807788681,1.4755122625061383,METER000472,Bahus-soubiran,FRA,97,43.6726,-0.3568
2015-01-01T08:00:00+01:00,501.69023909672194,4.219368599488072,1.2099705233773403,METER000473,Drazdzewo,POL,78,53.093,21.1197
2015-01-01T08:00:00+01:00,599.0655251061958,4.111293320681308,1.4011383557380113,METER000474,Wappingers Falls,USA,NY,41.5861,-73.883
2015-01-01T08:00:00+01:00,787.8039239408325,4.145595775409326,1.4193399434364364,METER000475,Carg�se,FRA,A5,42.1363,8.5959
2015-01-01T08:00:00+01:00,550.981482056744,4.27881419337565,1.1966709417947046,METER000476,Lakefield,CAN,ON,44.4333,-78.2667
2015-01-01T08:00:00+01:00,714.2643283012196,4.204333976783545,1.4147544846747382,METER000477,Thun-saint-amand,FRA,B4,50.4728,3.4512
2015-01-01T08:00:00+01:00,706.8259926909872,4.13765562582577,1.4512606708975142,METER000478,Nalobino,KAZ,16,55.2452,68.7917
2015-01-01T08:00:00+01:00,781.4258148158713,4.176067207440916,1.363656725449329,METER000479,Castleton,GBR,J7,54.45,-0.9333
2015-01-01T08:00:00+01:00,654.1569850713727,4.18951309504251,1.3211678455901719,METER000480,Mlynisko,POL,74,51.2362,18.3887
2015-01-01T08:00:00+01:00,876.4327532925369,4.245312564161298,1.5427850832661303,METER000481,Tulcingo De Valle,MEX,21,18.05,-98.4333
2015-01-01T08:00:00+01:00,710.651755120584,4.260546264516219,1.4693983000673367,METER000482,El Fresno,ESP,34,43.3833,-6.1167
2015-01-01T08:00:00+01:00,666.6483067229082,4.17895294217224,1.2993354410590678,METER000483,Dnestrovsk,MDA,58,46.6222,29.9133
2015-01-01T08:00:00+01:00,640.6646598313507,4.271758551743719,1.2029722202958129,METER000484,Reisen,DEU,5,49.5789,8.7169
2015-01-01T08:00:00+01:00,609.0699344282863,4.325349569307881,1.305035870724901,METER000485,Hagersville,CAN,ON,42.9403,-79.945
2015-01-01T08:00:00+01:00,710.6166616793713,4.254907805269232,1.4771131806170748,METER000486,Den Haag,NLD,11,52.0678,4.288
2015-01-01T08:00:00+01:00,716.8709850275211,4.247118930140844,1.3455515602337313,METER000487,Roswell,USA,NM,33.5682,-104.4225
2015-01-01T08:00:00+01:00,621.524998794057,4.232327244383854,1.3123835605092509,METER000488,Lagoa Do Itaenga,BRA,30,-7.9167,-35.3333
2015-01-01T08:00:00+01:00,729.9625292747993,4.252722373126359,1.3387526418161857,METER000489,Heeg,DEU,8,50.5667,7.3833
2015-01-01T08:00:00+01:00,815.8643541516901,4.205414889752552,1.4486563212765036,METER000490,Nantenbach,DEU,2,50.0167,9.6333
2015-01-01T08:00:00+01:00,635.7268795280902,4.300500069139069,1.4017963426164126,METER000491,Taquaquecetuba,BRA,27,-23.8079,-46.606
2015-01-01T08:00:00+01:00,633.2237001893507,4.1853674815101165,1.2982056879324095,METER000492,Cassville,USA,PA,40.2706,-78.0432
2015-01-01T08:00:00+01:00,643.1840804952584,4.239557669111818,1.3992205598039287,METER000493,Victoria,CAN,BC,48.4502,-123.3435
2015-01-01T08:00:00+01:00,816.8636366703637,4.158704192642902,1.6032624298020313,METER000494,Stratzing,AUT,3,48.45,15.6
2015-01-01T08:00:00+01:00,653.7305327868364,4.281831715603879,1.3134844636769212,METER000495,Watinapaha,LKA,36,7.1891,80.0004
2015-01-01T08:00:00+01:00,691.7623219631017,4.166149228536038,1.4384975790139685,METER000496,Molteno,ITA,9,45.785,9.2952
2015-01-01T08:00:00+01:00,675.7973723843303,4.13596406284272,1.4836038555861424,METER000497,Rocca San Casciano,ITA,5,44.0587,11.8427
2015-01-01T08:00:00+01:00,596.0770536426669,4.143166784107546,1.2914839979594914,METER000498,Poblocie Wielkie,POL,87,54.0457,15.755
2015-01-01T08:00:00+01:00,748.145777493112,4.269986552909592,1.3679196568492134,METER000499,M�ga,SWE,3,61.8333,16.0167
2015-01-01T08:00:00+01:00,563.2566303441282,4.276368025074681,1.4672987349601763,METER000500,Saint-martin-le-mault,FRA,B1,46.3632,1.2189
2015-01-01T08:00:00+01:00,824.7429386849785,4.129935423387037,1.5647769379237062,METER000501,Neustift,AUT,7,47.1167,11.3167
2015-01-01T08:00:00+01:00,842.9966323914807,4.304900778980102,1.5446929344318046,METER000502,Kahuta,PAK,4,33.5913,73.3868
2015-01-01T08:00:00+01:00,532.4381296622201,4.220943800685809,1.1967522331357214,METER000503,Apo,USA,AE,0,0
2015-01-01T08:00:00+01:00,718.3446866288676,4.219244623882343,1.2496060529364041,METER000504,Main,CHN,15,39.35,99.3
2015-01-01T08:00:00+01:00,666.2456877353848,4.214177553682003,1.3417844878337066,METER000505,Aire,FRA,A4,49.4809,4.1622
2015-01-01T08:00:00+01:00,620.5978253289428,4.158124504779011,1.2046291867896062,METER000506,Buriram,THA,28,14.6667,102.5333
2015-01-01T08:00:00+01:00,818.6670167936164,4.161824245279621,1.445869526626671,METER000507,Vellezzo Bellini,ITA,9,45.2667,9.0833
2015-01-01T08:00:00+01:00,716.7612991510438,4.162424072335735,1.3827047399687118,METER000508,Lindome,SWE,28,57.5667,12.0833
2015-01-01T08:00:00+01:00,723.9014350849778,4.175897946775787,1.4333873687071492,METER000509,Rosevears,AUS,6,-41.3167,147.0167
2015-01-01T08:00:00+01:00,764.8309081568822,4.282868160297093,1.4763806010777027,METER000510,Meadow Heights,AUS,7,-37.6512,144.9186
2015-01-01T08:00:00+01:00,675.8274825533086,4.125808567315934,1.2777471365172641,METER000511,Arispe,MEX,7,25.3833,-101
2015-01-01T08:00:00+01:00,507.0030296067439,4.211917492475689,1.1757368737865963,METER000512,Johnsbach,AUT,6,47.5333,14.5833
2015-01-01T08:00:00+01:00,654.175901746589,4.272593718207007,1.2956014312311188,METER000513,Campofilone,ITA,10,43.0667,13.8
2015-01-01T08:00:00+01:00,619.3830130507317,4.2563490742163,1.3211984850851368,METER000514,Her�um,DEU,6,52.75,7.65
2015-01-01T08:00:00+01:00,719.9459307661921,4.070832950366251,1.4360278813693659,METER000515,Gora Pulawska,POL,75,51.4064,21.9328
2015-01-01T08:00:00+01:00,735.8005067530574,4.156616712110033,1.4789229870565797,METER000516,Gaillon,FRA,B6,49.0267,1.8947
2015-01-01T08:00:00+01:00,588.2869105195713,4.1657048978191344,1.249615131771594,METER000517,Cluj-napoca,ROU,13,46.7667,23.6
2015-01-01T08:00:00+01:00,743.3464092968829,4.209538294185881,1.4572393222340942,METER000518,Tanhuato,MEX,16,20.2833,-102.3333
2015-01-01T08:00:00+01:00,729.272913706935,4.199403376414507,1.3180808823058052,METER000519,Ginevra,CHE,7,46.1956,6.1481
2015-01-01T08:00:00+01:00,688.6845074769972,4.231934188202153,1.339105412865481,METER000520,Imbler,USA,OR,45.4702,-117.9685
2015-01-01T08:00:00+01:00,682.2124050459855,4.253360953424672,1.34391586113497,METER000521,Toronto,CAN,ON,43.6667,-79.4167
2015-01-01T08:00:00+01:00,833.6971029366586,4.267121827498447,1.575010905288818,METER000522,Koyuga,AUS,7,-36.2327,144.8217
2015-01-01T08:00:00+01:00,842.5335129584153,4.296400914928248,1.5390997654958,METER000523,Thalassery,IND,13,11.7478,75.4883
2015-01-01T08:00:00+01:00,740.1560804303826,4.151314516348461,1.3205554647810274,METER000524,Seymour,AUS,7,-37.0266,145.1392
2015-01-01T08:00:00+01:00,777.2791471991093,4.269004022292224,1.6862233091342322,METER000525,Orfordville,USA,WI,42.6288,-89.23
2015-01-01T08:00:00+01:00,730.8700775951786,4.178577903623849,1.4520216651018518,METER000526,Stor�,SWE,15,59.7167,15.1333
2015-01-01T08:00:00+01:00,734.9766262951528,4.115578784955904,1.321865201490853,METER000527,Starobelokurikha,RUS,4,52.0521,85.0876
2015-01-01T08:00:00+01:00,775.4532962769492,4.176733155550384,1.4947414084621367,METER000528,C�rro Grande,BRA,23,-30.6,-51.75
2015-01-01T08:00:00+01:00,710.3620091875015,4.16605508230266,1.5627822924304025,METER000529,Arista,MEX,24,22.65,-100.8333
2015-01-01T08:00:00+01:00,767.6851312854112,4.225828517467541,1.478455340604778,METER000530,Aguadilla,PRI,0,18.4495,-67.1129
2015-01-01T08:00:00+01:00,716.6213185516518,4.225253438195537,1.5226160243588625,METER000531,Sintra,PRT,14,39.1333,-9.2
2015-01-01T08:00:00+01:00,726.2747497358486,4.220182165073309,1.3806646351201537,METER000532,Tuticorin,IND,25,8.7833,78.1333
2015-01-01T08:00:00+01:00,690.9221702979579,4.163802277150068,1.4855337546761178,METER000533,Tarifa,ESP,51,36.0139,-5.6069
2015-01-01T08:00:00+01:00,773.7213231643843,4.174576154776955,1.5062971269528072,METER000534,Forde,NOR,8,61.4522,5.8572
2015-01-01T08:00:00+01:00,760.0956103853447,4.276811515182067,1.4726515807541574,METER000535,Kriebstein,DEU,13,51.05,13.0167
2015-01-01T08:00:00+01:00,740.0710167669217,4.255854742044408,1.4316845906595237,METER000536,Ozarowice,POL,83,50.4659,19.041
2015-01-01T08:00:00+01:00,511.4746542855522,4.154782512825018,1.1896610969806256,METER000537,Exeter,GBR,D4,50.7296,-3.5678
2015-01-01T08:00:00+01:00,703.5628228277822,4.095929025400054,1.2995223808729983,METER000538,Mazra Pathanpur,IND,36,29.5661,77.3278
2015-01-01T08:00:00+01:00,668.8835387867573,4.299129409863652,1.3940618316171016,METER000539,S�o Paulo,BRA,27,-23.4733,-46.6658
2015-01-01T08:00:00+01:00,531.5749749532223,4.19843073727703,1.3338629503050539,METER000540,Eureka,USA,SD,45.7694,-99.6196
2015-01-01T08:00:00+01:00,805.6894152897261,4.217184893257399,1.656725914358044,METER000541,Kamieniec,POL,84,50.4502,21.2339
2015-01-01T08:00:00+01:00,859.0953608183629,4.191709396400545,1.5404087760266438,METER000542,Uzwil,CHE,15,47.4381,9.1392
2015-01-01T08:00:00+01:00,650.3245702716641,4.2718327420471995,1.260244001765233,METER000543,Orono,USA,ME,44.8791,-68.733
2015-01-01T08:00:00+01:00,733.5520435871144,4.201320687479045,1.382106683158392,METER000544,Chelmsko Slaskie,POL,72,50.6702,16.0669
2015-01-01T08:00:00+01:00,732.9058239814807,4.178590004462792,1.4296553848394882,METER000545,Stockholm,SWE,26,59.3326,18.0649
2015-01-01T08:00:00+01:00,745.2113894818189,4.249034242261118,1.3942203211385444,METER000546,Monterrey,MEX,19,25.6667,-100.3167
2015-01-01T08:00:00+01:00,791.63556021906,4.198383717662619,1.450943019749235,METER000547,Drzewce,POL,59,51.8934,19.9803
2015-01-01T08:00:00+01:00,685.9244919665701,4.178043842285952,1.4997748673814746,METER000548,Rigali,ITA,5,43.2167,12.7833
2015-01-01T08:00:00+01:00,704.4151662826796,4.260862717111959,1.3323148282378579,METER000549,Xuchang,CHN,9,34.0167,113.8167
2015-01-01T08:00:00+01:00,600.2558567127371,4.244209267638728,1.3060882695248253,METER000550,Ellikon Am Rhein,CHE,25,47.604,8.6032
2015-01-01T08:00:00+01:00,856.1584839710966,4.187306331243355,1.543668620709918,METER000551,Niemierzyno,POL,87,53.8046,15.8258
2015-01-01T08:00:00+01:00,608.3212570032329,4.254505940843654,1.0478768882019065,METER000552,Arnhem,NLD,3,51.98,5.9111
2015-01-01T08:00:00+01:00,687.0245236452632,4.242188278565877,1.3287498959790343,METER000553,Tarn�w,POL,77,50.0167,20.9833
2015-01-01T08:00:00+01:00,686.2926112316877,4.154064981177719,1.4953728938019357,METER000554,Bj�sta,SWE,24,63.2,18.5
2015-01-01T08:00:00+01:00,540.8698003049985,4.201805762778434,1.1758155878679062,METER000555,Panna Maria,USA,TX,28.9583,-97.8975
2015-01-01T08:00:00+01:00,758.8559785363269,4.236851465893254,1.4955858488852851,METER000556,Burlington,CAN,ON,43.3274,-79.7989
2015-01-01T08:00:00+01:00,702.6757763368115,4.210661290338024,1.460824485716172,METER000557,Saint-georges-de-l�v�jac,FRA,A9,44.3189,3.2311
2015-01-01T08:00:00+01:00,695.44724677004,4.07448678690187,1.3706563479950835,METER000558,Brent Pelham,GBR,F8,51.95,0.0833
2015-01-01T08:00:00+01:00,685.3357732951439,4.1125694991705135,1.451241663999948,METER000559,Newport,USA,RI,41.4901,-71.3128
2015-01-01T08:00:00+01:00,783.4337330576914,4.224072299233332,1.3661923713201434,METER000560,Br�keln,DEU,6,51.9667,9.4667
2015-01-01T08:00:00+01:00,558.7580272370012,4.213720795716265,1.1020363119401522,METER000561,Belford Roxo,BRA,21,-22.762,-43.4047
2015-01-01T08:00:00+01:00,689.7198406128706,4.18479143543334,1.3617286481387014,METER000562,Carantec,FRA,A2,48.6681,-3.9154
2015-01-01T08:00:00+01:00,672.0160538254306,4.102045938535156,1.4732560111750221,METER000563,Kamloops,CAN,BC,50.6667,-120.3333
2015-01-01T08:00:00+01:00,705.232088544012,4.1849135807638005,1.4523751255072093,METER000564,Diegaro,ITA,5,44.1631,12.1928
2015-01-01T08:00:00+01:00,706.6538565724261,4.2638335831228025,1.360577017524939,METER000565,Rosceto,ITA,18,42.7333,12.4833
2015-01-01T08:00:00+01:00,757.4109585129873,4.122884053726118,1.422628417248691,METER000566,Aguada De Cima,PRT,2,40.5229,-8.427
2015-01-01T08:00:00+01:00,719.1273401241348,4.214827460573306,1.4057933345840343,METER000567,Arni�res-sur-iton,FRA,A7,48.9968,1.1038
2015-01-01T08:00:00+01:00,651.3404614868869,4.239046121390324,1.4520283427956147,METER000568,Yidou,CHN,7,25.7778,119.1892
2015-01-01T08:00:00+01:00,757.1637517834848,4.152958509492613,1.4960080601613899,METER000569,Aarl�se,DNK,20,55.3798,11.9869
2015-01-01T08:00:00+01:00,748.9578230330917,4.250549713856097,1.6175410780143415,METER000570,Vaughan,CAN,ON,44.8023,-64.2141
2015-01-01T08:00:00+01:00,555.381390680619,4.151489739551285,1.3122496705197442,METER000571,Kristofarie,SVK,6,48.8167,18.3667
2015-01-01T08:00:00+01:00,742.4468195238449,4.163946652330303,1.5145321230848876,METER000572,,JPN,11,34.3963,132.4594
